title,author,publisher,isbn,description,image,link,pub_review,detail,category_d1,category_d2,category_d3
흔들리는 나를 위한 1일 1철학 (힘든 나를 일으켜 세우는 하루 한 마디 지혜의 말),오세진,홍익출판미디어그룹,9791197108655,"오늘도 흔들리는 발걸음으로 세상의 비바람을 헤쳐 나가는 당신을 위한 책!이 책은 수천 년 전의 시대를 살았던 사람들이 인간과 세상에 대해 고뇌하고 성찰하는 모습을 보여주는 거대한 이야기책과도 같다. 독자는 동양철학의 진수를 담은 문헌에서 추려낸 365개의 이야기들을 읽으며 더 나은 삶을 위해 무엇을 어떻게 해야 하는지 깨달음을 얻게 될 것이다. 이 책은 단순히 동양고전에 나오는 이야기들을 뽑아 나열하는 데 그치지 않는다. 하나의 이야기의 출전과 원문, 역사적 배경과 해설을 엮어 누구라도 쉽게 그 배경과 의미를 이해하도록 구성했다. 따라서 독자는 이 책을 통해 동양철학의 심오한 세계를 엿볼 수 있을 뿐만 아니라 역사에 굵직한 이름을 남긴 영웅호걸은 물론이고 지극히 평범한 사람들의 특별한 체험을 통해 자신을 돌아보며 새롭게 태어나겠다고 마음을 다잡게 될 것이다. 동양철학에서 건져 올린 365개의 지혜로 당신도 거듭날 수 있다. 인간은 처음부터 현명하게 태어나지 않았다. 수많은 시행착오와 실패를 통해 발전하고 도약해서 오늘날과 같은 존재가 되었다. 그런 맥락에서, 우리가 역사를 공부하는 이유는 앞서 가는 수레가 뒤집히는 것을 보고도 그대로 그 길을 따라가는 어리석음을 저지르지 않기 위해서이다. 이 책을 읽는 당신도 마찬가지이다. 지금은 비록 마음속에 새겼던 꿈을 이루지 못하고 제자리걸음을 하고 있어도 어둠 속에서 길을 찾았던 옛사람들의 이야기에서 깨달음을 얻어 당신의 삶을 밝히는 등불을 얻게 될 것이다. 이 책을 읽으며 자기 삶에 큰 꿈을 품었다면 마음속에 더 큰 그림을 그리기 바란다. 반대로 삶에 지쳐 있다면 다시 일어설 용기와 희망을 찾기 바란다. 365개의 이야기를 가슴으로 읽으며 하루에 한 번씩 거듭나는 당신이 되기를 바란다.",https://bookthumb-phinf.pstatic.net/cover/167/459/16745977.jpg,http://book.naver.com/bookdb/book_detail.php?bid=16745977,"동양철학에서 건져 올린 365개의 지혜로 당신도 거듭날 수 있다. 인간은 처음부터 현명하게 태어나지 않았다. 수많은 시행착오와 실패를 통해 발전하고 도약해서 오늘날과 같은 존재가 되었다. 그런 맥락에서, 우리가 역사를 공부하는 이유는 앞서 가는 수레가 뒤집히는 것을 보고도 그대로 그 길을 따라가는 어리석음을 저지르지 않기 위해서이다. 이 책을 읽는 당신도 마찬가지이다. 지금은 비록 마음속에 새겼던 꿈을 이루지 못하고 제자리걸음을 하고 있어도 어둠 속에서 길을 찾았던 옛사람들의 이야기에서 깨달음을 얻어 당신의 삶을 밝히는 등불을 얻게 될 것이다. 이 책을 읽으며 자기 삶에 큰 꿈을 품었다면 마음속에 더 큰 그림을 그리기 바란다. 반대로 삶에 지쳐 있다면 다시 일어설 용기와 희망을 찾기 바란다. 365개의 이야기를 가슴으로 읽으며 하루에 한 번씩 거듭나는 당신이 되기를 바란다.",,인문,철학,
2021 인천 SOS랩 백서,(재)인천테크노파크 인천 SOS랩,승일미디어그룹,480D220327430,인천 SOS랩을 다룬 백서,https://bookthumb-phinf.pstatic.net/cover/222/760/22276052.jpg,http://book.naver.com/bookdb/book_detail.php?bid=22276052,,,인문,교육학,교육학일반
창업 & 프랜차이즈 2021.12 (창업15주년 특집호),창업앤프랜차이즈 편집부,창업미디어그룹(월간지),9772093962008,『창업 & 프랜차이즈』는 창업인과 경영의 리더들이 찾는 전문 잡지다.,https://bookthumb-phinf.pstatic.net/cover/213/678/21367860.jpg,http://book.naver.com/bookdb/book_detail.php?bid=21367860,,,잡지,인문/사회/종교,경제/경영
창업 & 프랜차이즈 2021.11,창업앤프랜차이즈 편집부,창업미디어그룹(월간지),9772093962008,『창업 & 프랜차이즈』는 창업인과 경영의 리더들이 찾는 전문 잡지다.,https://bookthumb-phinf.pstatic.net/cover/212/875/21287581.jpg,http://book.naver.com/bookdb/book_detail.php?bid=21287581,,,잡지,인문/사회/종교,경제/경영
MORE&BEYOND(체험판),인천국제공항공사,승일미디어그룹,480D220308900,인천국제공항공사 정기간행물,https://bookthumb-phinf.pstatic.net/cover/221/094/22109424.jpg,http://book.naver.com/bookdb/book_detail.php?bid=22109424,,,여행/지도,국내여행,
창업 & 프랜차이즈 2021.1 (신년특집호),창업앤프랜차이즈 편집부,창업미디어그룹(월간지),9772093962008,창업을 계획하고자 하는 사람들과 이미 창업을 한사람들을 위한 잡지 『창업 & 프랜차이즈』. 안전하게 창업하여 성공할 수 있도록 가이드를 제시한다.,https://bookthumb-phinf.pstatic.net/cover/178/036/17803657.jpg,http://book.naver.com/bookdb/book_detail.php?bid=17803657,,,잡지,인문/사회/종교,경제/경영
창업 & 프랜차이즈 2021.7,창업앤프랜차이즈 편집부,창업미디어그룹(월간지),9772093962008,『창업 & 프랜차이즈』는 창업인과 경영의 리더들이 찾는 전문 잡지다.,https://bookthumb-phinf.pstatic.net/cover/207/482/20748208.jpg,http://book.naver.com/bookdb/book_detail.php?bid=20748208,,,잡지,인문/사회/종교,경제/경영
창업 & 프랜차이즈 2021.8,창업앤프랜차이즈 편집부,창업미디어그룹(월간지),9772093962008,『창업 & 프랜차이즈』는 창업인과 경영의 리더들이 찾는 전문 잡지다.,https://bookthumb-phinf.pstatic.net/cover/208/477/20847700.jpg,http://book.naver.com/bookdb/book_detail.php?bid=20847700,,,잡지,인문/사회/종교,경제/경영
사인문화(2022년 3월호),편집부,에스엠미디어그룹,9771228023003,nan,https://bookthumb-phinf.pstatic.net/cover/221/005/22100534.jpg,http://book.naver.com/bookdb/book_detail.php?bid=22100534,,,잡지,문예/교양지,문예
열린정책 제12호(체험판),정책기획위원회 편집위원회,승일미디어그룹,480D220207690,대통령직속 정책기획위원회 정기간행물,https://bookthumb-phinf.pstatic.net/cover/215/080/21508046.jpg,http://book.naver.com/bookdb/book_detail.php?bid=21508046,,,사회,정치/외교,
창업 & 프랜차이즈 2021.6,창업앤프랜차이즈 편집부,창업미디어그룹(월간지),9772093962008,『창업 & 프랜차이즈』는 창업을 계획하고자 하는 사람들과 이미 창업을 한사람들을 위한 잡지다. 안전하게 창업하여 성공할 수 있도록 가이드를 제시한다.,https://bookthumb-phinf.pstatic.net/cover/206/120/20612018.jpg,http://book.naver.com/bookdb/book_detail.php?bid=20612018,,,잡지,인문/사회/종교,경제/경영
테크노파크 혁신성장 우수사례집(체험판),한국테크노파크진흥회,승일미디어그룹,480D220207710,테크노파크 혁신성장 우수사례집,https://bookthumb-phinf.pstatic.net/cover/215/080/21508040.jpg,http://book.naver.com/bookdb/book_detail.php?bid=21508040,,,경제/경영,경영,경영실무
창업 & 프랜차이즈 2021.10,창업앤프랜차이즈 편집부,창업미디어그룹(월간지),9772093962008,『창업 & 프랜차이즈』는 창업인과 경영의 리더들이 찾는 전문 잡지다.,https://bookthumb-phinf.pstatic.net/cover/211/370/21137047.jpg,http://book.naver.com/bookdb/book_detail.php?bid=21137047,,,잡지,인문/사회/종교,경제/경영
창업 & 프랜차이즈 2021.5,창업앤프랜차이즈 편집부,창업미디어그룹(월간지),9772093962008,『창업 & 프랜차이즈』는 창업을 계획하고자 하는 사람들과 이미 창업을 한사람들을 위한 잡지다. 안전하게 창업하여 성공할 수 있도록 가이드를 제시한다.,https://bookthumb-phinf.pstatic.net/cover/205/141/20514145.jpg,http://book.naver.com/bookdb/book_detail.php?bid=20514145,,,잡지,인문/사회/종교,경제/경영
가계부 머니플래너 (2021),아르고나인 스튜디오,아르고나인미디어그룹,8809332973202,"회사가 가장 어려운 시기에 있을 때가 회사를 사야 하는 가장 좋을 때다10년 이상을 볼 것이 아니면 10분도 갖고 있지 말라 - 워렌버핏 2021년 하얀 소의 해 신축년(辛丑年) 소는 증시에서는 활황인 Bull Market을 의미합니다. 코로나19로 현금 유동성이 많이 풀린 지금 돈을 들고 있으면 가치가 하락하는 상황이 계속 됩니다. 다른 자산으로 빠르게 이동해야 내가 가진 자산의 가치를 높일 수 있는 투자의 시대이기도 합니다. 머니플래너는 돈의 흐름을 알기 위해 매일매일 일상의 기록을 통해 업그레이드되는 라이프스타일을 만들어가는 스마트한 라이프 플래너입니다. 연말연시가 되면 누구나 야심 찬 계획 한 두 개쯤 세우게 되죠. 그 계획을 실현하기 위해서는 목돈이 필요한 경우가 많을 것입니다. 하지만 돈을 모으는 습관은 그리 쉽게 생기지 않습니다.",https://bookthumb-phinf.pstatic.net/cover/167/144/16714491.jpg,http://book.naver.com/bookdb/book_detail.php?bid=16714491,"10년을 설계하는 돈의 일기장머니플래너는 워렌버핏의 철학처럼 10년을 보고 자신이 처한 상황에 따라 앞으로 자산을 늘릴 수 있는 돈에 대한 공부를 하고 새로운 상품에 대한 이해와 투자에 대한 상식을 늘려갈 돈에 대한 일기장입니다. 현금성자산, 장기투자, 단기투자를 나눠 마치 저글링 하듯 포트폴리오를 관리해야 하는 시대에 맞게 설계하였습니다.스마트폰의 가계부앱이나 투자앱을 사용한다고 해도 현재 내가 가지고 있는 돈에 대한 생각과 일상적인 소비를 분석하고 아낀 소액을 투자해보며 기록하는 기록장이 필요합니다. 작년에도 재작년에도 가계부를 샀었지만 책상 한구석에 아니면 어디 있는지도 모르는 건 아닌가요? 마음먹은 대로 꾸준히 잘 쓰지 못하는 가계부 습관 때문에 그냥 “내가 너무 게으른가보다, 내가 의지력이 약해서 그렇지 뭐….”하며 자책하는 건 아닌가요? 흔히 접하는 가계부들은 너무 복잡하거나 쓰기 불편해서 꾸준히 가계부를 쓰는 습관을 기르기 힘들었을 거예요. 내 생활 패턴에 딱 맞고 쓰기 간편한 가계부만 있다면 누구나 돈 모으는 습관, 가계부를 꾸준히 쓸 수 있겠죠. 그 때문에 머니플래너가 탄생한 것입니다.2021 가계부 머니플래너는 가계부에 대한 희망사항과 요구를 최대한 반영해서, 심플하면서도 꼭 필요한 항목들을 모으고, 기록하기 편리한 방법을 적용시켜 구성하였습니다. 2012년 첫 출시 이래 9년 연속 가계부 돌풍을 일으킨 베스트셀러이기도 합니다. 그럼, 어떤 특징이 있는지 살펴볼까요? 특징 : 심플하면서 질리지 않는 디자인과 실용성, 직접 써보면 확실히 느껴집니다!1. 가장 기록하기 편하고 예쁜 아이패드 사이즈의 와이드 디자인으로, 심플하면서도 질리지 않는 디자인을 완성했습니다. 쓰기 편하게 활짝 펼쳐지는 튼튼한 제본은 기본이죠!2. 오른쪽 상단 모서리를 과감히 쳐낸 머니플래너 고유의 스마트 에지(Edge) 디자인! 기록중인 페이지나 중요한 페이지, 자주 쓰는 페이지에, 잘라낸 원래 모서리 모양에 맞게 포스트잇이나 마스킹테이프를 붙여 사용하세요.스마트 에지(Smart Edge)란? 페이지 오른쪽 상단 모서리를 비스듬히 잘라내어 페이지 마커의 기능성을 높인 아르고나인만의 독창적인 디자인입니다! 기록 중인 페이지나 중요한 페이지, 자주 쓰는 페이지에 책갈피나 포스트잇을 붙여두면 노트 밖으로 튀어나와 금세 너덜거리거나 걸리적거리기 일쑤죠? 이제 스마트 에지에 포스트잇 페이지 마커나 마스킹테이프를 붙여보세요. 쉽고 빠르게 원하는 페이지를 찾을 수 있는 것은 물론, 독특하고 예쁜 노트 디자인이 완성됩니다!3. 복잡하고 어지러운 가계부는 이제 그만! 최대한 심플하면서 편안한 컬러 매치로 매일매일 가벼운 마음으로 꾸준히 기록할 수 있습니다. 감성적인 표지 일러스트는, 쓰는 사람의 센스를 한껏 돋보이게 합니다. 자꾸만 쓰고 싶어지는 머니플래너가 될 거예요.4. 불필요한 정보 페이지는 과감히 삭제하고, 머니플래너의 기능성을 높였습니다. 주간, 월간 기록과 결산, 꼭 필요한 연말 결산 항목과 상시 관리 항목, 예산 칸을 도입해 계획적으로 소비할 수 있게 합니다. 편한 방식대로 예산 대신 수입을 기록해도 괜찮습니다.5. 매월 1일 또는 월급날? 언제를 기준으로 시작해도 효율적으로 사용할 수 있도록 구성했습니다. 신용카드 지출이 늘어난 라이프스타일에 맞게, 현금과 체크카드, 신용카드와 할부 결제까지 구분해 주는 센스!!6. 권말에 가족 모임이나 친구들과의 파티, 여행, 생일잔치, 집들이 등을 계획할 때 편리한 프로젝트 기록 칸을 추가했습니다. 일정과 참석하는 멤버, 준비물, 주의사항 등을 메모해두고 편리하게 활용해 보세요.2021 가계부 머니플래너 구매리뷰써본 가계부 중에서 가장 편리합니다. - *부룩가계부 디자인 구성 다 맘에 들고요 예쁜 다이어리를 받은 느낌이에여 초보자도 쉽게 쓸 수 있을거 같아요- 수*리 보기도 편하고 정리하기에도 넘 좋더라구요 입출금내역도 정리하기 편하고- se**21해마다 구입하는 가계부입니다.- 라*젤 디자인도 괜찮고, 안쪽에 계획성 있게 쓸 수 있도록 잘 되어 있어요^^- 무지는**해직접 써보는 것과 머리로 알고 있는 것은 많은 차이가 있습니다.- y*s2425 월별,주별,일별로 작성할 수 있게 되어 있고요. 항목도 다양하게 되어 있어 꼼꼼하게 기록할 수가 있습니다.- *신색상이나 디자인도 대단히 좋습니다. 그래서 이번 기회를 통하여 나름 낭비와 지출을 줄이면서 스스로 아끼고 근검 절약으로 생활을 해보고 싶어서 저 스스로 아끼고 싶다는 생각이 들게 만드네요.- mik**817 주간형 다이어리를 쓰는 분들께 추천하는 젊고 실용적인 가계부- sun**10",,취미/레저,취미기타,
